gene	query	search_id	date	rank	paper_id	title	verdict	status
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	4	PMC11221109	Myeloid-specific Hdac10 deletion protects against LPS-induced acute lung injury via P62 acetylation at lysine 165	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	5	PMC13493966	Sympathetic signaling activation alleviated acute respiratory distress syndrome via the HDC/SLC7A11 axis in lipopolysaccharide-induced macrophages	yes	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	6	PMC10096759	Inhibitory Effects of Ginsenoside Compound K on Lipopolysaccharide-Stimulated Inflammatory Responses in Macrophages by Regulating Sirtuin 1 and Histone Deacetylase 4	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	7	PMC5763578	Histone deacetylase 2 (HDAC2) attenuates lipopolysaccharide (LPS)-induced inflammation by regulating PAI-1 expression	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	8	PMC7573361	HDAC3 Mediates the Inflammatory Response and LPS Tolerance in Human Monocytes and Macrophages	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	9	PMC6821885	Lipopolysaccharide-induced expansion of histidine decarboxylase-expressing Ly6G+ myeloid cells identified by exploiting histidine decarboxylase BAC-GFP transgenic mice	yes	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	10	PMC7497259	Histamine and histidine decarboxylase: Immunomodulatory functions and regulatory mechanisms	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	11	PMC7725280	Dichotomous Engagement of HDAC3 Activity Governs Inflammatory Responses	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	12	PMC12539210	Histone deacetylase 7 mediates lipopolysaccharide-inducible mitochondrial fission in macrophages	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	13	PMC10316655	HDAC3 promotes macrophage pyroptosis via regulating histone deacetylation in acute lung injury	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	14	PMC2588973	The regulation of histidine decarboxylase gene expression.	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	15	PMC4568921	Histone deacetylase 5 regulates the inflammatory response of macrophages	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	16	PMC9672892	Histamine Signaling Is Essential for Tissue Macrophage Differentiation and Suppression of Bacterial Overgrowth in the Stomach	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	17	PMC10682073	Role of histamine-mediated macrophage differentiation in clearance of metastatic bacterial infection	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	18	PMC12395717	HDAC2 mediates the activation of macrophage in sepsis induced lung injury via regulating the acetylation of SOX2 and the transcription of STAMP2	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	19	PMC5535887	The Novel HDAC8 Inhibitor WK2-16 Attenuates Lipopolysaccharide-Activated Matrix Metalloproteinase-9 Expression in Human Monocytic Cells and Improves Hypercytokinemia In Vivo	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	20	PMC6830127	Targeting Histone Deacetylases in Myeloid Cells Inhibits Their Maturation and Inflammatory Function With Limited Effects on Atherosclerosis	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	21	PMC12925555	HDAC1 and SATB1 positively regulate immune responses in chicken macrophages	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	22	PMC7730296	Anti-Allergic Potential of Cinnamaldehyde via the Inhibitory Effect of Histidine Decarboxylase (HDC) Producing Klebsiella pneumonia	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	23	PMC8358884	Histone deacetylase 9 deficiency exaggerates uterine M2 macrophage polarization	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	24	PMC12035888	HDC/histamine Signaling Axis Drives Macrophage Reprogramming to Promote Angiogenesis in Hindlimb-Ischemic Mice	no	ok
Hdc	Hdc (histidine decarboxylase) LPS macrophage	s_55621cf4	2026-09-24T22:58:25Z	25	PMC6026695	Degradation of histone deacetylase 4 via the TLR4/JAK/STAT1 signaling pathway promotes the acetylation of high mobility group box 1 (HMGB1) in lipopolysaccharide‐activated macrophages	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	1	PMC12766987	Calhm6 Governs Macrophage Polarization Through Chp1‐Camk4‐Creb1 Axis and Ectosomal Delivery in Inflammatory Responses	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	2	PMC4199742	HDAC6 Deacetylase Activity Is Critical for Lipopolysaccharide-Induced Activation of Macrophages	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	3	PMC7053374	Corrigendum: Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	4	PMC12130849	Macrophages release neuraminidase and cleaved calreticulin for programmed cell removal	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	5	PMC3953056	Epigenetic profile in lipopolysaccharide-stimulated macrophages	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	6	PMC10068325	The ion channel CALHM6 controls bacterial infection‐induced cellular cross‐talk at the immunological synapse	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	7	PMC12308322	Store-operated calcium entry facilitates LPS-induced superoxide anion-dependent macrophage extracellular traps	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	8	PMC8591423	Resolving macrophage polarization through distinct Ca2+ entry channel that maintains intracellular signaling and mitochondrial bioenergetics	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	9	PMC5484384	Ionized calcium‐binding adaptor molecule 1 positive macrophages and HO‐1 up‐regulation in intestinal muscularis resident macrophages	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	10	PMC3333514	Monocyte normal immune response to LPS stimulation	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	11	PMC4904125	Inhibition of Extracellular Calcium Influx Results in Enhanced IL-12 Production in LPS-Treated Murine Macrophages by Downregulation of the CaMKKβ-AMPK-SIRT1 Signaling Pathway	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	12	PMC7015811	Structure and assembly of calcium homeostasis modulator proteins	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	13	PMC13383683	Correction to “Calhm6 Governs Macrophage Polarization Through Chp1‐Camk4‐Creb1 Axis and Ectosomal Delivery in Inflammatory Responses”	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	14	PMC8386937	Microglial Calhm2 regulates neuroinflammation and contributes to Alzheimer’s disease pathology	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	15	PMC9563021	Baicalin Modulates Inflammatory Response of Macrophages Activated by LPS via Calcium-CHOP Pathway	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	16	PMC10789631	CTRP6 promotes the macrophage inflammatory response, and its deficiency attenuates LPS-induced inflammation	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	17	PMC9916843	Moutan Cortex Extract Modulates Macrophage Activation via Lipopolysaccharide-Induced Calcium Signaling and ER Stress-CHOP Pathway	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	18	PMC7556292	miR-106a Targets Anoctamin 1 (ANO1) to Regulate Lipopolysaccharide (LPS)-Induced Inflammatory Response in Macrophages	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	19	PMC12032354	Dietary targeting of TRPM8 rewires macrophage immunometabolism reducing colitis severity	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	20	PMC6543837	Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	21	PMC9138386	Osteocalcin Alleviates Lipopolysaccharide-Induced Acute Inflammation via Activation of GPR37 in Macrophages	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	22	PMC5063294	Calcitonin Peptide Family Members Are Differentially Regulated by LPS and Inhibit Functions of Rat Alveolar NR8383 Macrophages	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	23	PMC10046163	Mitochondrial Calcium Nanoregulators Reverse the Macrophage Proinflammatory Phenotype Through Restoring Mitochondrial Calcium Homeostasis for the Treatment of Osteoarthritis	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	24	PMC5627409	Selection of reliable reference genes for the normalisation of gene expression levels following time course LPS stimulation of murine bone marrow derived macrophages	no	ok
Calhm6	Calhm6 (calcium homeostasis modulator family member 6) LPS macrophage	s_8f938fdb	2026-09-24T22:58:25Z	25	PMC13206805	Calcium Signaling in Macrophages During a Wound Response In Vivo	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	1	PMC2107732	INVOLVEMENT OF MACROPHAGES IN COLLAGEN RESORPTION	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	2	PMC6543837	Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	3	PMC7356036	Collagen Fibril Density Modulates Macrophage Activation and Cellular Functions during Tissue Repair	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	4	PMC10091190	LPS combined with CD47mAb enhances the anti‑osteosarcoma ability of macrophages	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	5	PMC11882325	Interleukins-27 Aggravates Liver Injury by Impairing the Antimicrobial Response of Macrophages via the Promotion of Mitochondrial Dysfunction in the Context of Sepsis	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	6	PMC6274997	Transcriptome Analysis Provides Insights into the Markers of Resting and LPS-Activated Macrophages in Grass Carp (Ctenopharyngodon idella)	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	7	bio_5e67bb726e21	IL-27 neutralization enhances macrophage polarization and improves immune checkpoint efficacy	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	8	PMC13199726	Exosomal miR-148a-3p from LPS-Activated Macrophages Promotes M1 Polarization and Ferroptosis-Related Characteristics of Recipient Macrophages by Reducing SLC7A11	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	9	PMC9138386	Osteocalcin Alleviates Lipopolysaccharide-Induced Acute Inflammation via Activation of GPR37 in Macrophages	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	10	PMC6135775	IL-27 amplifies cytokine responses to Gram-negative bacterial products and Salmonella typhimurium infection	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	11	PMC3660024	Comparative Study of The Effect of LPS on The Function of BALB/c and C57BL/6 Peritoneal Macrophages	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	12	PMC12967598	IL-27 Aggravates Sepsis-Induced ARDS by Driving Macrophage Ferroptosis Through Activation of NCOA4-Mediated Ferritinophagy	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	13	PMC5627409	Selection of reliable reference genes for the normalisation of gene expression levels following time course LPS stimulation of murine bone marrow derived macrophages	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	14	PMC3242791	Collagen XXVII Organises the Pericellular Matrix in the Growth Plate	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	15	PMC9609449	Effect of regulating macrophage polarization phenotype on intervertebral disc degeneration	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	16	PMC7689775	LPS‐Induced Inflammation Prior to Injury Exacerbates the Development of Post‐Traumatic Osteoarthritis in Mice	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	17	PMC3317238	LPS Counter Regulates RNA Expression of Extracellular Proteases and Their Inhibitors in Murine Macrophages	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	18	PMC7053374	Corrigendum: Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	19	PMC11232647	LPS-induced senescence of macrophages aggravates calcification and senescence of vascular smooth muscle cells via IFITM3	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	20	PMC4765811	Biomimetic collagenous scaffold to tune inflammation by targeting macrophages	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	21	PMC3953056	Epigenetic profile in lipopolysaccharide-stimulated macrophages	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	22	PMC5778122	High-Resolution Mapping and Dynamics of the Transcriptome, Transcription Factors, and Transcription Co-Factor Networks in Classically and Alternatively Activated Macrophages	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	23	PMC4534598	Mmu-miR-27a-5p-Dependent Upregulation of MCPIP1 Inhibits the Inflammatory Response in LPS-Induced RAW264.7 Macrophage Cells	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	24	bio_206e5a356c66	Mathematical modelling of activation-induced heterogeneity reveals cell state transitions underpinning macrophage responses to LPS	no	ok
Col27a1	Col27a1 (collagen, type XXVII, alpha 1) LPS macrophage	s_f6d682e5	2026-09-24T22:58:34Z	25	PMC9411976	Mathematical modelling of activation-induced heterogeneity in TNF, IL6, NOS2, and IL1β expression reveals cell state transitions underpinning macrophage responses to LPS	no	ok
